p1_hp,p2_hp,distancia,p1_last1_atk,p1_last1_def,p1_last1_grb,p1_last2_atk,p1_last2_def,p1_last2_grb,p2_last1_action,y_target
0.541756988,0.435663372,0.0388030261,0,1,0,1,0,0,0.5,2
0.412860125,0.557668567,0.604350626,0,1,0,0,1,0,0.5,1
0.586086035,0.956266999,0.643225133,1,0,0,1,0,0,0.5,1
0.15880622,0.157553941,0.295065165,1,0,0,0,0,1,0.5,2
0.997141004,0.247329742,0.99241221,0,0,1,0,1,0,0.5,1
0.454278082,0.964402258,0.291187465,0,0,1,0,0,1,1.0,1
0.380819112,0.95945859,0.216611654,0,0,1,0,1,0,0.5,2
0.724699378,0.218307152,0.484145641,0,0,1,1,0,0,0.0,1
0.395704448,0.187853381,0.323147386,0,0,1,0,0,1,1.0,0
0.84161061,0.450030863,0.924029469,0,1,0,1,0,0,1.0,1
0.48155719,0.097232379,0.440076739,0,0,1,0,0,1,1.0,0
0.73358047,0.67215836,0.410149544,0,0,1,0,1,0,0.0,2
0.152080551,0.123621218,0.625862122,0,0,1,0,1,0,0.5,2
0.853813231,0.105128147,0.0811146721,1,0,0,0,0,1,0.5,0
0.748932064,0.510927618,0.756732941,0,0,1,0,0,1,1.0,1
0.251130939,0.95989728,0.768398821,0,1,0,0,0,1,0.0,1
0.188021705,0.455456138,0.474025846,1,0,0,0,1,0,1.0,2
0.350477725,0.388657093,0.955697954,1,0,0,1,0,0,0.5,2
0.977267087,0.998058856,0.579339087,0,0,1,1,0,0,1.0,0
0.293989986,0.55537051,0.695236444,1,0,0,0,0,1,0.0,2
0.483320862,0.406479329,0.924344957,0,0,1,1,0,0,0.5,1
0.0785192177,0.416567773,0.666345358,0,0,1,1,0,0,1.0,2
0.427366167,0.235211521,0.431825995,0,0,1,1,0,0,0.0,2
0.592754006,0.536611915,0.0247711763,0,1,0,1,0,0,0.0,2
0.955468357,0.46691227,0.72829932,1,0,0,0,1,0,0.0,2
0.540899217,0.307255536,0.964865983,1,0,0,0,1,0,0.0,1
0.828151941,0.202513084,0.470235109,1,0,0,0,1,0,0.5,2
0.56977129,0.345676929,0.339768648,1,0,0,0,0,1,0.0,1
0.0887457654,0.53324914,0.519259453,1,0,0,0,0,1,1.0,2
0.349257857,0.105416611,0.728437185,0,0,1,0,1,0,0.0,2
0.596772015,0.196056828,0.000690474466,0,0,1,1,0,0,0.5,0
0.953064263,0.950274408,0.88721174,0,0,1,0,1,0,0.5,0
0.866173863,0.565712571,0.886362851,0,1,0,1,0,0,1.0,1
0.266937822,0.110276841,0.541297913,0,1,0,1,0,0,1.0,1
0.259104341,0.70843339,0.122378767,0,1,0,0,1,0,1.0,2
0.241114318,0.108712725,0.671805799,0,1,0,0,0,1,1.0,2
0.926373959,0.751930535,0.137845665,1,0,0,1,0,0,0.0,1
0.860032856,0.762464583,0.50754714,0,1,0,1,0,0,0.0,0
0.78613925,0.66852504,0.0936299711,1,0,0,0,1,0,0.0,1
0.423098356,0.745594323,0.589065313,1,0,0,1,0,0,1.0,1
0.529161692,0.133567497,0.318069339,1,0,0,1,0,0,1.0,1
0.491115153,0.740441501,0.830991387,0,0,1,0,1,0,1.0,1
0.290728211,0.179853901,0.799946129,0,0,1,1,0,0,0.0,1
0.529776633,0.372530609,0.998473883,1,0,0,0,0,1,0.0,1
0.0789717212,0.94560802,0.257503182,0,1,0,0,0,1,1.0,2
0.175219849,0.527731717,0.0618010946,1,0,0,0,0,1,1.0,2
0.892260134,0.969055116,0.443003267,0,0,1,0,1,0,0.0,0
0.764095783,0.134476334,0.083403334,0,1,0,0,1,0,1.0,0
0.451724976,0.503678799,0.178499714,0,0,1,0,0,1,0.0,0
0.541292846,0.109282203,0.597300112,0,1,0,0,1,0,0.0,0
0.401498944,0.64869976,0.59213084,0,0,1,0,1,0,1.0,2
0.753740847,0.124771655,0.0433274768,1,0,0,0,1,0,1.0,1
0.794977844,0.21659942,0.442904741,0,0,1,0,0,1,1.0,0
0.775120914,0.295888782,0.53021872,0,1,0,0,1,0,0.5,1
0.73648113,0.761306643,0.268024236,0,0,1,0,1,0,0.5,1
0.244279116,0.205764011,0.872043192,0,1,0,0,0,1,1.0,2
0.371071488,0.854300439,0.161098644,0,0,1,0,0,1,0.5,1
0.496353149,0.175308749,0.253901809,0,0,1,0,1,0,0.0,2
0.364253342,0.0834822282,0.156994417,1,0,0,0,1,0,0.0,1
0.767193198,0.425293148,0.116546631,0,1,0,1,0,0,0.0,2
0.362885863,0.980469584,0.878979206,0,1,0,0,0,1,0.0,2
0.181320488,0.154825121,0.277859151,1,0,0,1,0,0,0.0,2
0.429088444,0.146632522,0.722524047,0,0,1,1,0,0,0.0,1
0.980918705,0.763608158,0.42798236,0,1,0,1,0,0,0.0,1
0.264587343,0.346553624,0.635873497,0,1,0,1,0,0,0.0,2
0.631550729,0.731417537,0.928176224,0,1,0,0,0,1,0.5,2
0.461324394,0.240010053,0.84460789,1,0,0,0,0,1,0.5,1
0.117473342,0.487068385,0.0689863935,1,0,0,0,0,1,1.0,2
0.513482749,0.302025378,0.845202506,0,1,0,1,0,0,0.0,2
0.717056096,0.478951812,0.451823503,0,0,1,0,0,1,0.0,2
0.537558973,0.780642211,0.350145727,0,0,1,0,0,1,0.0,2
0.87850076,0.77390945,0.672387898,1,0,0,0,0,1,0.5,2
0.32449016,0.53998369,0.950207889,0,0,1,0,1,0,1.0,1
0.131936714,0.931953251,0.0941355005,1,0,0,1,0,0,0.5,2
0.93973732,0.300594896,0.768077016,0,1,0,0,0,1,0.0,1
0.409286529,0.278295785,0.203508034,0,1,0,0,0,1,0.5,2
0.597585261,0.633116066,0.380136132,0,1,0,1,0,0,0.5,2
0.802402973,0.640232205,0.873822987,1,0,0,1,0,0,0.5,1
0.35809797,0.0942130387,0.545799196,0,0,1,0,0,1,0.5,1
0.730356336,0.627388835,0.0674566478,0,1,0,0,1,0,0.0,0
0.178647906,0.405714363,0.508048534,0,0,1,0,0,1,0.0,2
0.326729059,0.760070384,0.789641917,0,0,1,0,1,0,0.5,1
0.1874751,0.817700386,0.528880596,1,0,0,1,0,0,0.0,2
0.820669055,0.574546158,0.166889235,1,0,0,1,0,0,0.5,1
0.26151678,0.0516197793,0.44504106,0,0,1,0,1,0,1.0,2
0.731533349,0.654547513,0.924345374,0,0,1,1,0,0,1.0,1
0.946133494,0.761437237,0.658204019,0,1,0,0,1,0,0.0,1
0.551383615,0.286534101,0.729886532,0,1,0,0,0,1,0.0,1
0.56302774,0.491413713,0.785936534,0,1,0,0,0,1,0.0,1
0.487981886,0.967440307,0.0906934217,0,0,1,1,0,0,0.5,1
0.359595627,0.333209783,0.581536531,1,0,0,1,0,0,1.0,0
0.501872301,0.261995584,0.3759152,0,0,1,1,0,0,1.0,1
0.622667134,0.25031206,0.139159158,0,1,0,0,1,0,0.0,2
0.986692011,0.580860794,0.202709556,0,1,0,1,0,0,1.0,0
0.940876305,0.952297747,0.781160474,1,0,0,0,0,1,0.0,1
0.869045317,0.628255606,0.161489099,0,0,1,0,0,1,0.0,0
0.894674003,0.338156968,0.31241861,0,1,0,0,0,1,1.0,2
0.494456738,0.656641304,0.284873337,1,0,0,0,1,0,1.0,0
0.67457211,0.643600166,0.0486303642,0,1,0,0,0,1,0.5,0
0.900313377,0.6170789,0.462158442,1,0,0,0,0,1,0.0,2
0.423303217,0.201454893,0.765929818,0,0,1,1,0,0,0.5,2
0.963674366,0.652838469,0.0221526325,1,0,0,0,0,1,0.5,1
0.444996744,0.458656222,0.112551451,0,0,1,1,0,0,1.0,1
0.621028543,0.0676624551,0.720186651,0,0,1,0,0,1,1.0,2
0.724314451,0.562776268,0.593580961,0,1,0,0,0,1,1.0,2
0.953062415,0.989803433,0.715247631,0,0,1,1,0,0,0.5,0
0.282385468,0.382252604,0.230103955,0,1,0,1,0,0,1.0,2
0.758824408,0.967281282,0.803768754,0,1,0,0,0,1,1.0,1
0.54477483,0.14139545,0.479871064,0,0,1,0,1,0,0.0,2
0.30512929,0.745827615,0.610301971,1,0,0,0,1,0,1.0,1
0.78777647,0.158613488,0.0921534151,0,0,1,1,0,0,0.0,1
0.574611187,0.309892982,0.205031589,0,0,1,1,0,0,0.5,1
0.67792511,0.592298806,0.773357868,1,0,0,0,0,1,0.0,1
0.356756002,0.613140702,0.223908439,0,1,0,0,1,0,1.0,2
0.507210255,0.786450744,0.0925298259,0,1,0,0,1,0,0.0,2
0.63648653,0.634545863,0.597203255,0,0,1,0,0,1,1.0,0
0.434665263,0.61393398,0.547936499,1,0,0,0,1,0,0.5,1
0.23845391,0.916735411,0.607893944,1,0,0,0,0,1,0.0,2
0.963558495,0.479552716,0.618305504,1,0,0,0,0,1,1.0,0
0.535894156,0.264002502,0.500197351,1,0,0,1,0,0,1.0,1
0.747224331,0.203699157,0.493773907,0,0,1,0,0,1,0.0,2
0.440494835,0.429994881,0.924165547,0,0,1,0,1,0,0.0,1
0.387375176,0.727115095,0.533881724,0,1,0,0,1,0,0.5,2
0.436806083,0.0904163122,0.617300212,1,0,0,0,0,1,1.0,2
0.438736826,0.172600716,0.266969383,0,0,1,1,0,0,1.0,1
0.566971123,0.150807783,0.871093214,0,0,1,0,1,0,0.0,1
0.566296399,0.605987668,0.0243680924,1,0,0,1,0,0,0.0,1
0.522296131,0.280721426,0.557226777,1,0,0,0,0,1,0.5,2
0.178046495,0.20794645,0.383850306,0,1,0,0,0,1,0.0,2
0.521271706,0.613132179,0.603904188,1,0,0,0,1,0,0.0,2
0.210648701,0.773244441,0.360172063,0,1,0,0,1,0,0.5,2
0.169828996,0.36554718,0.717687905,0,1,0,1,0,0,0.0,1
0.93601346,0.599294364,0.0203314424,1,0,0,0,0,1,1.0,2
0.624702513,0.143218189,0.405889452,1,0,0,1,0,0,1.0,1
0.676515579,0.938431501,0.831263602,0,0,1,0,1,0,0.5,1
0.431703985,0.370051384,0.250200719,1,0,0,0,1,0,0.5,0
0.91353184,0.997630417,0.052750878,1,0,0,1,0,0,0.5,1
0.656033993,0.979658365,0.496524066,0,1,0,0,0,1,0.0,2
0.780711353,0.789882302,0.976533473,1,0,0,0,1,0,0.0,1
0.400134355,0.069063738,0.0641585588,0,0,1,0,0,1,1.0,2
0.962011278,0.566301167,0.0700564906,0,0,1,0,1,0,0.5,0
0.82943821,0.132494599,0.595116556,1,0,0,0,0,1,0.5,1
0.861251056,0.900381148,0.250067711,1,0,0,0,1,0,0.5,0
0.213584557,0.800154448,0.410231233,0,1,0,0,0,1,1.0,2
0.307415038,0.973723352,0.830507159,1,0,0,0,0,1,0.5,0
0.32134527,0.627963781,0.19884868,0,1,0,0,1,0,1.0,1
0.307363749,0.546064138,0.719299912,1,0,0,0,0,1,0.5,0
0.862637758,0.543025136,0.504485488,0,1,0,0,0,1,1.0,0
0.080290556,0.41712597,0.904957712,0,0,1,0,1,0,1.0,0
0.122294992,0.49525556,0.972962022,1,0,0,1,0,0,0.0,1
0.310219139,0.653641939,0.484960794,1,0,0,0,1,0,1.0,1
0.239879325,0.936300218,0.584647059,0,1,0,1,0,0,0.5,2
0.270266622,0.616090119,0.745842516,0,1,0,0,1,0,0.5,2
0.808046043,0.864260137,0.318674147,1,0,0,1,0,0,1.0,1
0.584970236,0.869640887,0.226740345,0,1,0,1,0,0,1.0,1
0.0554821268,0.542891026,0.964685202,1,0,0,0,1,0,0.0,2
0.457856625,0.380096167,0.432615399,0,0,1,0,0,1,1.0,2
0.437490672,0.657595158,0.00159082655,0,1,0,0,1,0,0.0,1
0.158248007,0.47358349,0.837718308,1,0,0,1,0,0,0.5,2
0.692334712,0.127368823,0.599664152,0,0,1,1,0,0,0.0,1
0.716992319,0.408918649,0.168558568,1,0,0,1,0,0,1.0,1
0.734848559,0.994368553,0.030139694,1,0,0,0,1,0,0.5,0
0.742047369,0.0960862786,0.291482419,0,0,1,1,0,0,1.0,2
0.0500501841,0.711833537,0.927887082,0,1,0,0,0,1,1.0,2
0.95622474,0.84912926,0.93349117,0,0,1,0,0,1,0.5,1
0.823498309,0.666289628,0.311003476,1,0,0,0,0,1,0.0,1
0.908782601,0.591260791,0.835931003,0,0,1,0,1,0,0.0,1
0.0648611337,0.722176671,0.441845328,1,0,0,0,0,1,0.0,0
0.937165856,0.457875609,0.654344738,0,0,1,0,1,0,0.0,0
0.819299102,0.136793643,0.334443867,0,1,0,1,0,0,0.0,2
0.845358193,0.964253187,0.515972614,0,0,1,0,1,0,0.0,0
0.138623014,0.46068573,0.293779433,0,0,1,0,0,1,0.5,2
0.751839101,0.682119787,0.0611143634,0,1,0,0,1,0,1.0,1
0.961920857,0.554744899,0.13937819,1,0,0,0,1,0,0.5,0
0.694619954,0.101939417,0.290674508,0,0,1,0,1,0,1.0,1
0.592033327,0.955109298,0.976253808,1,0,0,0,1,0,0.5,1
0.948348165,0.802910388,0.965672135,0,0,1,1,0,0,1.0,1
0.470790267,0.191643,0.827663362,0,1,0,0,1,0,1.0,2
0.619328916,0.982566416,0.232506052,0,0,1,0,1,0,0.5,2
0.502521396,0.750056326,0.441602141,1,0,0,0,1,0,0.0,1
0.936203897,0.498705566,0.439782828,1,0,0,1,0,0,1.0,0
0.122280493,0.630801558,0.386973232,0,1,0,1,0,0,0.5,2
0.52606374,0.151399851,0.0448803045,1,0,0,1,0,0,1.0,0
0.70260483,0.582390964,0.534527361,0,1,0,0,1,0,0.0,1
0.802311182,0.119978018,0.072811991,0,1,0,0,1,0,1.0,1
0.60386771,0.567612469,0.801918685,1,0,0,1,0,0,0.0,1
0.913471878,0.575060904,0.691307127,1,0,0,0,1,0,1.0,1
0.94489187,0.88071686,0.35273701,0,1,0,0,1,0,0.0,2
0.111103259,0.738804638,0.64713639,1,0,0,1,0,0,1.0,2
0.43225202,0.287074775,0.23303701,0,1,0,1,0,0,0.0,1
0.0722860694,0.894004822,0.265250057,0,0,1,0,0,1,1.0,1
0.362945825,0.594580531,0.314133525,1,0,0,1,0,0,0.5,1
0.560024798,0.626060486,0.797011614,1,0,0,1,0,0,1.0,0
0.915255189,0.210532308,0.210691348,0,1,0,1,0,0,0.0,1
0.854226589,0.864884913,0.562781215,0,0,1,1,0,0,0.0,0
0.171124741,0.934416831,0.20046711,0,0,1,0,1,0,1.0,2
0.138378859,0.786241114,0.285037428,1,0,0,1,0,0,1.0,2
0.609803975,0.943714857,0.235481292,0,1,0,0,1,0,1.0,0
0.555512071,0.337184906,0.64500469,0,1,0,0,1,0,0.0,0
0.303058773,0.868063211,0.526728928,1,0,0,1,0,0,0.5,1
0.904480457,0.514448464,0.721299171,0,0,1,1,0,0,0.5,1
0.930998087,0.205721349,0.219943434,0,1,0,0,0,1,0.5,0
0.432480872,0.685360551,0.00914853532,0,1,0,0,1,0,0.0,1
0.895787418,0.699914277,0.680509567,1,0,0,1,0,0,0.0,1
0.41475144,0.322578281,0.114853956,1,0,0,0,1,0,0.5,0
0.749975979,0.076118663,0.246305227,0,0,1,0,0,1,0.5,1
0.502145112,0.239854902,0.305686146,0,0,1,1,0,0,0.0,2
0.166454002,0.429788679,0.746802092,0,1,0,0,0,1,0.0,2
0.931537509,0.209184766,0.625891805,1,0,0,0,1,0,0.0,2
0.481391758,0.234328449,0.184265435,1,0,0,0,0,1,0.0,0
0.74776268,0.421821117,0.597887814,1,0,0,0,0,1,0.0,1
0.398815125,0.963697255,0.708148003,0,0,1,0,1,0,0.0,1
0.0679368377,0.776031315,0.38889721,0,0,1,0,1,0,0.5,2
0.145503834,0.353760988,0.245952919,0,1,0,0,1,0,0.0,2
0.521408498,0.954023838,0.678982794,1,0,0,0,1,0,1.0,2
0.705466151,0.66336447,0.610891223,0,0,1,0,1,0,0.0,0
0.36799857,0.482677162,0.0779121593,1,0,0,0,1,0,0.0,0
0.710714042,0.494885176,0.666679621,0,0,1,0,0,1,0.5,0
0.713703811,0.440207243,0.48851794,1,0,0,0,1,0,0.5,0
0.718739092,0.271342456,0.753368974,0,1,0,0,1,0,0.0,2
0.517895758,0.417300582,0.190717548,0,0,1,0,1,0,0.0,2
0.919141829,0.551501572,0.258216411,0,0,1,0,1,0,1.0,0
0.514736712,0.551625967,0.543312728,0,1,0,1,0,0,0.5,2
0.47775194,0.77365005,0.481733531,0,1,0,0,0,1,0.5,0
0.239411771,0.390857965,0.386365384,1,0,0,0,0,1,0.0,0
0.342272341,0.730958104,0.746033311,0,0,1,1,0,0,0.0,1
0.0902177691,0.599187255,0.564751565,1,0,0,0,0,1,1.0,2
0.651858509,0.963753164,0.710271835,1,0,0,0,0,1,1.0,1
0.286108971,0.416020691,0.153254956,1,0,0,0,1,0,1.0,1
0.338947505,0.906155646,0.72898829,0,0,1,0,0,1,1.0,1
0.782273769,0.829610407,0.461528122,0,1,0,1,0,0,1.0,0
0.360860109,0.65578109,0.0337679349,1,0,0,0,0,1,0.0,0
0.2800861,0.671788752,0.234491557,0,0,1,1,0,0,0.0,1
0.210604861,0.130417436,0.0257563926,1,0,0,1,0,0,0.5,2
0.786115468,0.95271337,0.45687452,0,1,0,0,0,1,0.5,1
0.173220947,0.15158926,0.325879753,0,1,0,0,1,0,0.5,2
0.481066078,0.585071623,0.987449586,0,0,1,1,0,0,0.0,1
0.531583607,0.363567263,0.868504107,0,0,1,0,0,1,0.5,0
0.703020394,0.45835939,0.825670838,0,1,0,0,0,1,0.5,1
0.651619315,0.629673839,0.501116574,0,0,1,0,1,0,1.0,1
0.820184648,0.913408816,0.807087481,0,1,0,0,1,0,1.0,2
0.0925138593,0.484688759,0.266869634,1,0,0,0,0,1,0.5,2
0.331618696,0.98834306,0.560649455,0,1,0,0,1,0,1.0,1
0.316127419,0.613171458,0.39291805,1,0,0,1,0,0,0.5,1
0.188716054,0.202526242,0.171341911,0,0,1,0,0,1,1.0,2
0.32471934,0.230508834,0.072613433,1,0,0,0,1,0,0.0,0
0.344277054,0.730305493,0.55821836,0,1,0,0,0,1,0.0,2
0.545790255,0.0978779048,0.097639136,0,0,1,0,1,0,0.0,1
0.680519283,0.50632447,0.718003094,0,0,1,1,0,0,0.5,1
0.412045479,0.190808147,0.921468496,0,1,0,0,0,1,0.5,1
0.733496726,0.461557716,0.162106112,0,0,1,0,1,0,0.5,0
0.369357079,0.762421548,0.470938593,0,1,0,1,0,0,1.0,1
0.325769484,0.485872269,0.738774598,1,0,0,1,0,0,0.5,1
0.564128637,0.205278561,0.286839664,1,0,0,0,1,0,0.5,2
0.0725305453,0.289329112,0.920764506,0,0,1,0,0,1,0.0,2
0.125799671,0.39916262,0.888465583,0,1,0,0,1,0,0.5,2
0.447071075,0.116083123,0.103754357,0,1,0,0,1,0,1.0,1
0.945767105,0.605120778,0.0273997709,1,0,0,1,0,0,0.0,1
0.735436201,0.627157092,0.97645849,1,0,0,0,1,0,0.0,1
0.133720234,0.109044328,0.956475019,0,0,1,0,1,0,1.0,2
0.854002118,0.432195753,0.422285616,0,1,0,0,0,1,0.5,1
0.745685756,0.443300635,0.0505633242,0,0,1,0,1,0,0.0,2
0.630399227,0.367128581,0.618875563,0,0,1,0,0,1,0.0,1
0.82927829,0.57985276,0.293410093,0,0,1,0,1,0,0.5,0
0.43390435,0.378659606,0.936722994,0,1,0,1,0,0,1.0,2
0.260425985,0.445588827,0.794661939,1,0,0,0,1,0,0.5,1
0.536422193,0.807647347,0.649593771,0,1,0,0,0,1,1.0,2
0.571399689,0.204003885,0.284503847,0,1,0,0,0,1,0.5,0
0.561410069,0.638158977,0.701268554,0,1,0,0,1,0,0.0,0
0.586820126,0.530314684,0.289168268,0,0,1,0,1,0,0.5,1
0.951269686,0.33981806,0.0376309827,0,0,1,0,1,0,0.5,0
0.907133341,0.741157949,0.508434594,0,1,0,0,0,1,0.0,2
0.881931186,0.573628962,0.488684535,0,0,1,0,0,1,0.0,0
0.811345994,0.503493428,0.763005972,0,0,1,1,0,0,1.0,1
0.946256697,0.68428582,0.8656739,1,0,0,0,1,0,1.0,1
0.143569916,0.81217581,0.354468495,0,1,0,0,0,1,0.5,1
0.301867098,0.974035323,0.449473023,0,1,0,0,0,1,0.5,1
0.52030313,0.647882879,0.470400423,0,0,1,0,0,1,0.0,2
0.854207754,0.880717993,0.324224085,0,1,0,0,0,1,0.0,1
0.529907405,0.0510369651,0.743386924,0,1,0,1,0,0,0.5,1
0.760632992,0.553723931,0.522101164,0,1,0,0,0,1,0.5,2
0.182011917,0.253915161,0.913955748,0,1,0,0,0,1,0.5,2
0.289793134,0.139482841,0.650310755,0,0,1,0,1,0,1.0,2
0.745187283,0.555372477,0.211896554,1,0,0,1,0,0,0.5,1
0.206497312,0.759485185,0.164808646,0,0,1,1,0,0,0.0,2
0.383788139,0.441658884,0.37238434,1,0,0,1,0,0,0.5,1
0.301622957,0.686602056,0.34692654,0,1,0,0,1,0,0.0,2
0.382368624,0.515233278,0.407131821,0,1,0,1,0,0,0.0,0
0.722907841,0.465231568,0.183591068,0,1,0,0,0,1,1.0,2
0.399454832,0.325743794,0.978222668,0,1,0,1,0,0,0.0,2
0.577500165,0.413463831,0.145709768,0,1,0,0,0,1,1.0,0
0.14493528,0.382305861,0.652648747,0,1,0,1,0,0,0.5,2
0.814766824,0.663877845,0.0130692348,0,1,0,1,0,0,0.0,0
0.401394188,0.160217583,0.406961024,1,0,0,0,0,1,0.5,0
0.666107476,0.138004556,0.309183389,0,0,1,0,1,0,0.5,1
0.739120126,0.677012324,0.382024646,0,1,0,0,1,0,0.0,2
0.249177873,0.568983138,0.498077333,0,1,0,0,1,0,0.5,2
0.890441239,0.458690077,0.600374997,0,1,0,0,0,1,0.0,0
0.635413051,0.194820747,0.583511353,1,0,0,0,0,1,0.0,0
0.457288891,0.440475762,0.630713642,0,1,0,1,0,0,0.5,2
0.223218426,0.800245166,0.844547689,0,0,1,1,0,0,0.0,2
0.9451859,0.895140171,0.886717141,1,0,0,0,0,1,1.0,1
0.767314792,0.717447758,0.737250328,1,0,0,1,0,0,1.0,1
0.247623339,0.106916569,0.0789422393,0,1,0,1,0,0,0.5,2
0.370825231,0.686889291,0.961292386,1,0,0,0,1,0,0.0,2
0.819190562,0.278936297,0.947398067,0,1,0,0,0,1,0.5,1
0.71089381,0.349488676,0.711703777,0,0,1,0,1,0,0.5,2
0.777495086,0.236079544,0.517439067,0,0,1,1,0,0,0.0,1
0.469141036,0.786967993,0.250618368,1,0,0,1,0,0,0.5,1
0.730652452,0.666172028,0.756351113,1,0,0,0,1,0,0.0,1
0.417169034,0.631243289,0.877860188,0,1,0,0,0,1,0.0,1
0.250699759,0.684574008,0.665187597,1,0,0,1,0,0,0.5,1
0.651043177,0.274933636,0.629072607,0,0,1,0,0,1,1.0,1
0.977213204,0.472412199,0.193004698,1,0,0,0,1,0,1.0,0
0.345070928,0.651591063,0.35779652,0,0,1,1,0,0,1.0,1
0.487921119,0.654764354,0.723136246,0,1,0,0,1,0,0.0,1
0.690301299,0.802259266,0.0168987382,0,0,1,0,0,1,0.5,2
0.564430952,0.32274878,0.64126426,1,0,0,1,0,0,0.0,1
0.85125643,0.781819344,0.766670287,0,0,1,0,0,1,0.5,2
0.773655593,0.468175262,0.334704489,0,0,1,0,0,1,0.0,0
0.105382346,0.686664045,0.0761677697,1,0,0,1,0,0,0.5,2
0.998500168,0.482933402,0.819119394,0,1,0,0,1,0,1.0,2
0.76478231,0.951179683,0.141836837,0,0,1,1,0,0,1.0,0
0.870708168,0.220337152,0.370801091,1,0,0,0,0,1,1.0,2
0.668637812,0.691254854,0.707254112,0,0,1,0,0,1,1.0,2
0.863470852,0.597708225,0.816985965,0,0,1,0,0,1,0.5,1
0.156763822,0.21409449,0.862381935,0,0,1,1,0,0,0.5,2
0.380350947,0.11270602,0.530417204,0,1,0,0,0,1,1.0,2
0.88259989,0.809187174,0.475871682,0,0,1,1,0,0,0.5,1
0.241572455,0.199578762,0.848317266,1,0,0,1,0,0,0.0,2
0.124329992,0.227181345,0.563077092,1,0,0,0,0,1,0.5,2
0.798712969,0.979512513,0.578650713,0,0,1,0,0,1,0.5,2
0.843711853,0.731397808,0.433973372,0,1,0,0,0,1,0.0,2
0.204519615,0.287962496,0.37281397,1,0,0,0,1,0,1.0,0
0.861628711,0.611401498,0.480540872,0,1,0,0,1,0,0.0,2
0.702429414,0.557406247,0.364847481,0,1,0,0,1,0,1.0,2
0.544078529,0.852249622,0.34354645,1,0,0,0,0,1,0.0,2
0.838737667,0.742854714,0.993664324,1,0,0,0,0,1,1.0,2
0.448286802,0.840135098,0.336213499,0,1,0,0,1,0,0.0,2
0.234294266,0.250931263,0.256383747,0,0,1,1,0,0,0.5,2
0.320610046,0.658208251,0.353924096,0,1,0,0,1,0,0.0,1
0.529905796,0.0882288143,0.590781331,1,0,0,0,1,0,0.0,2
0.554764271,0.115493581,0.910990477,0,1,0,1,0,0,1.0,1
0.815301776,0.727850676,0.787864268,1,0,0,0,1,0,1.0,1
0.801785111,0.0731991008,0.842241168,0,0,1,0,1,0,0.5,1
0.6022982,0.600776732,0.85900861,0,0,1,0,1,0,0.0,2
0.791746199,0.848384857,0.920528412,0,0,1,1,0,0,0.5,1
0.232184783,0.41094473,0.235071227,0,0,1,1,0,0,1.0,2
0.0975612998,0.0925984159,0.458366036,0,0,1,0,1,0,0.0,2
0.879952133,0.728155077,0.385197669,1,0,0,0,0,1,0.5,1
0.121776767,0.933202147,0.381877005,0,1,0,0,1,0,0.5,2
0.284354001,0.731312811,0.652283669,0,0,1,1,0,0,1.0,1
0.71055299,0.599524856,0.401803046,1,0,0,1,0,0,0.0,0
0.438975543,0.268527389,0.616330326,0,1,0,1,0,0,1.0,1
0.882498264,0.0646068454,0.382279366,0,1,0,0,0,1,1.0,1
0.333080798,0.709938526,0.311128169,0,0,1,0,0,1,0.0,0
0.0612777807,0.269474864,0.353077173,0,0,1,0,0,1,0.0,2
0.335622847,0.865254521,0.803757071,0,1,0,0,1,0,1.0,1
0.599171281,0.493045926,0.601051033,0,1,0,1,0,0,1.0,0
0.407141447,0.554103792,0.973997712,1,0,0,0,1,0,0.0,1
0.558129132,0.766239703,0.832656205,0,0,1,0,1,0,0.5,2
0.882768214,0.790459096,0.485780597,0,1,0,0,0,1,0.5,2
0.916860819,0.660518289,0.242376342,0,1,0,0,1,0,0.0,0
0.302675366,0.941510201,0.673909128,0,0,1,0,0,1,0.0,0
0.489033461,0.983183503,0.726646006,1,0,0,0,0,1,0.0,1
0.571686804,0.949541152,0.464175969,1,0,0,1,0,0,0.5,1
0.951656818,0.832970202,0.229922131,0,0,1,1,0,0,0.0,2
0.998686433,0.720343947,0.55723834,1,0,0,0,1,0,1.0,1
0.273636878,0.680159569,0.253829241,1,0,0,0,1,0,0.0,0
0.740630865,0.14856267,0.939998329,1,0,0,1,0,0,0.0,0
0.4091295,0.307910144,0.628884256,0,1,0,0,1,0,1.0,0
0.0577027872,0.0554038137,0.291930974,0,1,0,1,0,0,0.0,2
0.0587898977,0.18053937,0.215730682,1,0,0,1,0,0,1.0,2
0.487537712,0.46726799,0.716723263,0,0,1,0,0,1,0.5,0
0.513918161,0.189209729,0.707793295,0,0,1,1,0,0,0.5,1
0.0714412108,0.906580269,0.597132206,0,0,1,1,0,0,0.0,2
0.702581048,0.81541425,0.614301026,1,0,0,0,0,1,0.5,1
0.329303205,0.118031316,0.603869021,0,0,1,0,0,1,0.0,1
0.581898451,0.286468029,0.360103458,0,1,0,0,0,1,0.0,0
0.335873127,0.828118265,0.937414408,0,0,1,0,0,1,1.0,1
0.208777606,0.812893808,0.479278475,0,0,1,1,0,0,1.0,2
0.436815053,0.948177993,0.0203278996,0,1,0,1,0,0,0.0,0
0.270659685,0.997670352,0.348361343,0,1,0,1,0,0,0.5,1
0.558060944,0.97745657,0.130282581,1,0,0,1,0,0,0.0,1
